aircraft_id,manufacturer,model,year,engines,seats,max_weight_pounds
N906AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N906AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N906DN,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N906NK,AIRBUS,A320-271N,2018.0,2.0,190.0,"20,000 and more"
N906NN,BOEING,737-823,2012.0,2.0,162.0,"20,000 and more"
N906XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N907AA,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N907AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N907DN,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N907JB,AIRBUS INDUSTRIE,A321-231,2013.0,2.0,379.0,"20,000 and more"
N907NN,BOEING,737-823,2012.0,2.0,162.0,"20,000 and more"
N907XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N908AA,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N908AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N908NK,AIRBUS,A320-271N,2018.0,2.0,190.0,"20,000 and more"
N908NN,BOEING,737-823,2012.0,2.0,162.0,"20,000 and more"
N908XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N909AM,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N909AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N909DN,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N909NN,BOEING,737-823,2012.0,2.0,162.0,"20,000 and more"
N909XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N91007,BOEING,787-10,2017.0,2.0,120.0,"20,000 and more"
N910AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N910AU,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N910DU,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N910NN,BOEING,737-823,2012.0,2.0,162.0,"20,000 and more"
N910XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N911DQ,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N912AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N912AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N912DU,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N912NN,BOEING,737-823,2012.0,2.0,162.0,"20,000 and more"
N912UY,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N912XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N913AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N913AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N913DU,BOEING,737-900ER,2018.0,2.0,222.0,"20,000 and more"
N913JB,AIRBUS,A321-231,2013.0,2.0,379.0,"20,000 and more"
N913NK,AIRBUS,A320-271N,2017.0,2.0,190.0,"20,000 and more"
N913NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N913US,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N913WN,BOEING,737-7H4,2008.0,2.0,143.0,"20,000 and more"
N913XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N914AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N914DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N914NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N914UY,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N914XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N915AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N915AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N915AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N915DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N915NK,AIRBUS,A320-271N,2018.0,2.0,190.0,"20,000 and more"
N915NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N915US,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N915XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N916AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N916DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N916NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N916NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N916US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N916XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N917AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N917AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N917DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N917NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N917NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N917UY,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N917XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N918AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N918AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N918DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N918NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N918US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N918XJ,BOMBARDIER INC,CL-600-2D24,2007.0,2.0,95.0,"20,000 and more"
N919AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N919AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N919AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N919DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N919NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N919NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N919US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N919XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N920AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N920AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N920AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N920DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N920NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N920NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N920US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N920XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N921AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N921AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N921DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N921NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N921NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N921US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N921XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N922AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N922AT,BOEING,717-200,2005.0,2.0,100.0,"20,000 and more"
N922DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N922NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N922NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N922US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N922XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N923AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N923AT,BOEING,717-200,2005.0,2.0,100.0,"20,000 and more"
N923DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N923JB,AIRBUS INDUSTRIE,A321-231,2014.0,2.0,379.0,"20,000 and more"
N923NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N923NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N923US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N923XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N924AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N924AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N924AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N924DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N924NK,AIRBUS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N924NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N924US,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N924XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N925AN,BOEING,737-823,1999.0,2.0,162.0,"20,000 and more"
N925AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N925DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N925NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N925NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N925UY,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N925XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N926AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N926AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N926AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N926DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N926NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N926NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N926UW,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N926WN,BOEING,737-7H4,2008.0,2.0,143.0,"20,000 and more"
N926XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N927AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N927AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N927DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N927NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N927NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N927UW,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N927XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N928AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N928AM,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N928AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N928AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N928DU,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N928NK,AIRBUS SAS,A320-271N,2019.0,2.0,190.0,"20,000 and more"
N928NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N928XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N929AA,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N929AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N929AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N929AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N929DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N929JB,AIRBUS INDUSTRIE,A321-231,2014.0,2.0,379.0,"20,000 and more"
N929NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N929NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N929XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N93003,AIRBUS,A319-115,2013.0,2.0,147.0,"20,000 and more"
N930AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N930AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N930AU,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N930DZ,BOEING,737-900ER,2019.0,2.0,222.0,"20,000 and more"
N930NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N930NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N930XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N931AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N931AM,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N931AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N931DQ,BOEING,737-9GPER,2011.0,2.0,191.0,"20,000 and more"
N931NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N931NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N931XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N932AK,BOEING,737-9,2021.0,2.0,48.0,"20,000 and more"
N932AM,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N932AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N932AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N932NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N932XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N933AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N933AM,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N933AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N933AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N933NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N933NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N933XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N934AA,AIRBUS,A321-231,2017.0,2.0,379.0,"20,000 and more"
N934AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N934AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N934JB,AIRBUS INDUSTRIE,A321-231,2014.0,2.0,379.0,"20,000 and more"
N934NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N934NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N934XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N935AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N935AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N935AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N935DZ,BOEING,737-9GPER,2012.0,2.0,191.0,"20,000 and more"
N935JB,AIRBUS INDUSTRIE,A321-231,2014.0,2.0,379.0,"20,000 and more"
N935NK,AIRBUS,A320-271N,2020.0,2.0,190.0,"20,000 and more"
N935NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N935XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N936AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N936AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N936AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N936NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N936XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N937AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N937AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N937AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N937JB,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N937NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N937XJ,BOMBARDIER INC,CL-600-2D24,2008.0,2.0,95.0,"20,000 and more"
N938AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N938AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N938AT,BOEING,717-200,2006.0,2.0,100.0,"20,000 and more"
N938NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N939AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N939AT,BOEING,717-200,2006.0,2.0,100.0,"20,000 and more"
N939NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N940AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N940AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N940NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N941AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N941AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N941NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N941WN,BOEING,737-7H4,2009.0,2.0,143.0,"20,000 and more"
N942AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N942AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N942JB,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N942NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N943AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N943AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N943AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N943JT,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N943NN,BOEING,737-823,2013.0,2.0,162.0,"20,000 and more"
N944AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N944AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N944JT,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N944NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N945AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N945AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N945DZ,BOEING,737-9GPER,2013.0,2.0,191.0,"20,000 and more"
N945JT,AIRBUS,A321-231,2014.0,2.0,379.0,"20,000 and more"
N945NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N946AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N946AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N946AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N946JL,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N946NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N947AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N947AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N947AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N947JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N947NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N948AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N948AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N948AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N948DZ,BOEING,737-9GPER,2013.0,2.0,191.0,"20,000 and more"
N948JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N948NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N948WN,BOEING,737-7H4,2010.0,2.0,143.0,"20,000 and more"
N949AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N949AT,BOEING,717-200,1999.0,2.0,100.0,"20,000 and more"
N949JT,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N949NK,AIRBUS,A320-271N,2021.0,2.0,190.0,"20,000 and more"
N949NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N950AN,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N950AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N950DZ,BOEING,737-9GPER,2013.0,2.0,191.0,"20,000 and more"
N950JT,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N950NK,AIRBUS,A320-271N,2021.0,2.0,190.0,"20,000 and more"
N950NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N951AA,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N951AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N951NK,AIRBUS,A320-271N,2021.0,2.0,190.0,"20,000 and more"
N951NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N951WN,BOEING,737-7H4,2010.0,2.0,143.0,"20,000 and more"
N951XV,AIRBUS,A321-253N,2017.0,2.0,222.0,"20,000 and more"
N952AA,BOEING,737-823,2000.0,2.0,162.0,"20,000 and more"
N952AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N952AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N952JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N952NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N952NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N952XV,AIRBUS,A321-253N,2017.0,2.0,222.0,"20,000 and more"
N953AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N953AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N953AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N953DZ,BOEING,737-9GPER,2013.0,2.0,191.0,"20,000 and more"
N953NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N953NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N953XV,AIRBUS,A321-253N,2018.0,2.0,222.0,"20,000 and more"
N954AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N954AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N954AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N954DZ,BOEING,737-9GPER,2013.0,2.0,191.0,"20,000 and more"
N954JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N954NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N954NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N954XV,AIRBUS,A321-253N,2017.0,2.0,222.0,"20,000 and more"
N955AK,BOEING,737-9,2022.0,2.0,48.0,"20,000 and more"
N955AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N955AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N955JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N955NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N955NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N955XV,AIRBUS,A321-253N,2018.0,2.0,222.0,"20,000 and more"
N956AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N956AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N956JT,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N956NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N956NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N956XV,AIRBUS,A321-253N,2018.0,2.0,222.0,"20,000 and more"
N957AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N957AT,BOEING,717-200,2000.0,2.0,100.0,"20,000 and more"
N957JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N957NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N957NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N957XV,AIRBUS,A321-253N,2018.0,2.0,222.0,"20,000 and more"
N958AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N958AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N958DZ,BOEING,737-9GPER,2014.0,2.0,191.0,"20,000 and more"
N958JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N958NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N958NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N958XV,AIRBUS,A321-253N,2019.0,2.0,222.0,"20,000 and more"
N959AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N959AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N959DZ,BOEING,737-9GPER,2014.0,2.0,191.0,"20,000 and more"
N959JB,AIRBUS,A321-231,2015.0,2.0,379.0,"20,000 and more"
N959NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N959NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N959WN,BOEING,737-7H4,2011.0,2.0,143.0,"20,000 and more"
N959XV,AIRBUS,A321-253N,2019.0,2.0,222.0,"20,000 and more"
N960AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N960AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N960AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N960NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N960NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N961AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N961AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N961AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N961DZ,BOEING,737-9GPER,2014.0,2.0,191.0,"20,000 and more"
N961JT,AIRBUS,A321-231,2016.0,2.0,379.0,"20,000 and more"
N961NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N961NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N962AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N962AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N962JT,AIRBUS,A321-231,2016.0,2.0,379.0,"20,000 and more"
N962NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N962NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N963AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N963AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N963AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
N963DZ,BOEING,737-9GPER,2014.0,2.0,191.0,"20,000 and more"
N963NK,AIRBUS,A320-271N,2022.0,2.0,190.0,"20,000 and more"
N963NN,BOEING,737-823,2014.0,2.0,162.0,"20,000 and more"
N964AK,BOEING,737-9,2023.0,2.0,48.0,"20,000 and more"
N964AN,BOEING,737-823,2001.0,2.0,162.0,"20,000 and more"
N964AT,BOEING,717-200,2001.0,2.0,100.0,"20,000 and more"
